book;part;head;auth;Prob_1;Prob_2;text
3;10;10;NOT Sholokhov;0.8059778624927525;0.19402213750724748;Цепь дней. Звено, вкованное в звено. Переходы, бои
3;11;11;NOT Sholokhov;0.9643647223647214;0.035635277635278614;В конце ноября в Новочеркасске стало известно о пр
3;12;12;NOT Sholokhov;0.826994665925223;0.17300533407477703;Враждебность, незримой бороздой разделившая офицер
3;13;13;Sholokhov;0.46937149154903;0.53062850845097;Пугающие тишиной, короткие дни под исход казались 
3;14;14;NOT Sholokhov;0.7578624880399231;0.24213751196007693;В Вешенской на заборах трепыхались фоминские прика
3;15;15;NOT Sholokhov;0.5170284544534678;0.4829715455465322;Решение не отступать вновь вернуло в глазах Пантел
3;16;16;NOT Sholokhov;0.5430738026862907;0.45692619731370937;Далеко за Доном — время перевалило уже за обед — п
3;17;17;NOT Sholokhov;0.5428964642793304;0.45710353572066964;В полдень через хутор спешным маршем прошел 6-й Мц
3;18;18;NOT Sholokhov;0.7015111614960665;0.29848883850393343;Фронт прошел. Отгремели боевые деньки. В последний
3;19;19;NOT Sholokhov;0.6721821571470104;0.3278178428529897;Казакует по родимой степи восточный ветер. Лога по
3;20;20;NOT Sholokhov;0.6918045723643705;0.30819542763562946;В конце января Иван Алексеевич выехал в Вешенскую 
3;21;21;NOT Sholokhov;0.5642725655968572;0.4357274344031427;Снег падал и таял на лету. В полдень в ярах с глух
3;22;22;NOT Sholokhov;0.6291108442622138;0.3708891557377862;Вокруг хуторского ревкома сгруппировалось нескольк
3;23;23;NOT Sholokhov;0.5364804544386117;0.46351954556138825;Петро только что наметал скотине и вошел в курень,
3;24;24;NOT Sholokhov;0.6757027536460432;0.3242972463539568;Из глубоких затишных омутов сваливается Дон на рос
3;25;25;NOT Sholokhov;0.6326635959753988;0.36733640402460116;Кошевой, задумчиво похлопывая плеткой по голенищу,
3;26;26;Sholokhov;0.40254981626767194;0.597450183732328;Григория заставили из Боковской ехать в Чернышевск
3;27;27;NOT Sholokhov;0.5541737843484316;0.4458262156515684;На второй день после приезда с Сингина Кошевой отп
3;28;28;NOT Sholokhov;0.5241426197405925;0.47585738025940755;В кизячнике густо пахнет сухим навозом, выпревшей 
3;29;29;NOT Sholokhov;0.6699969775968717;0.3300030224031283;На рассвете, измученный, Кошевой въехал в хутор Бо
3;30;30;NOT Sholokhov;0.6301239292376307;0.3698760707623693;В Татарском в день приезда Григория уже сформирова
3;31;31;NOT Sholokhov;0.6228268632337242;0.3771731367662758;В Вешенской к красному кирпичному зданию исполкома
3;32;32;NOT Sholokhov;0.7831949844413656;0.21680501555863443;Из-за Дона, с верховьев, со всех краев шли вести о
3;33;33;NOT Sholokhov;0.5923688304189356;0.4076311695810643;Григорий с полусотней потрепал обоз первого разряд
3;34;34;NOT Sholokhov;0.5681812185115789;0.4318187814884211;На заре разведка, посланная к Красному яру, вернул
3;35;35;NOT Sholokhov;0.5910510323555898;0.4089489676444102;Приказом командующего объединенными повстанческими
3;36;36;NOT Sholokhov;0.7126564176694435;0.28734358233055646;Из Каргинской Григорий повел на Боковскую уже три 
3;37;37;NOT Sholokhov;0.5777548104407407;0.42224518955925927;Весна отворяла жилы рек. Ядренее становились дни, 
3;38;38;NOT Sholokhov;0.7017592950380239;0.2982407049619761;Полой водой взбугрилось и разлилось восстание, зат
3;39;39;NOT Sholokhov;0.7134209699546964;0.2865790300453036;После бегства из Татарского Штокман, Кошевой, Иван
4;1;1;NOT Sholokhov;0.769049465456321;0.23095053454367895;Верхнедонское восстание, оттянувшее с Южного фронт
4;2;2;NOT Sholokhov;0.6707886654918098;0.3292113345081902;В эту ночь около хутора Малого Громчонка полк крас
4;3;3;NOT Sholokhov;0.6454998145004583;0.35450018549954165;Поздно ночью Григорий пришел из штаба на квартиру.
4;4;4;NOT Sholokhov;0.5089013004213399;0.49109869957866015;Каждый день Ильинична просыпалась чуть свет, доила
4;5;5;NOT Sholokhov;0.6374079481482418;0.3625920518517582;Под командованием генерала Секретева трехтысячная 
4;6;6;Sholokhov;0.48856286588760955;0.5114371341123904;Тотчас же, как только в Вешенской стало известно о
4;7;7;NOT Sholokhov;0.6312159432701401;0.36878405672985987;Генерала Секретева, приехавшего в Вешенскую со шта
4;8;8;NOT Sholokhov;0.6149886356834924;0.38501136431650756;Темны июньские ночи на Дону. На аспидно-черном неб
4;9;9;NOT Sholokhov;0.7238395989994761;0.2761604010005239;Бой шел на подступах к станице Усть-Медведицкой. Г
4;10;10;NOT Sholokhov;0.7471074520666913;0.25289254793330873;"На рассвете его разбудил Копылов.
— Вставай, пора "
4;11;11;NOT Sholokhov;0.7751137987653949;0.22488620123460518;Казачьи сотни четвертый раз вставали из неглубоких
4;12;12;NOT Sholokhov;0.7531128015972489;0.2468871984027511;Дня через три после отъезда Григория явился в хуто
4;13;13;NOT Sholokhov;0.8157516279109583;0.18424837208904168;Удивительно, как изменилась жизнь в семье Мелеховы
4;14;14;NOT Sholokhov;0.7904515908432311;0.20954840915676887;На другой день вернулись с поля косари. Пантелей П
4;15;15;NOT Sholokhov;0.8650829619187846;0.13491703808121533;Стремительно преследуя отступавшего от Усть-Медвед
4;16;16;NOT Sholokhov;0.6527618038243452;0.3472381961756548;Несколько дней после разговора с Дарьей Наталья жи
4;17;17;Sholokhov;0.3975012001267104;0.6024987998732896;Многое передумал и вспомнил Григорий за двое суток
4;18;18;NOT Sholokhov;0.7614270363259095;0.23857296367409048;Григорий страдал не только потому, что он по-своем
4;19;19;NOT Sholokhov;0.8403135457773712;0.15968645422262884;Небо заволокло тучами. Накрапывал мелкий, будто ск
4;20;20;NOT Sholokhov;0.8150965690498957;0.18490343095010436;Донская армия, выйдя за границу Хоперского округа,
4;21;21;NOT Sholokhov;0.6177906525229484;0.38220934747705165;Мелеховская семья за один год убавилась наполовину
4;22;22;NOT Sholokhov;0.6144284239041476;0.38557157609585235;Четырнадцать изловленных дезертиров ждали суда. Су
4;23;23;NOT Sholokhov;0.8867170367958811;0.11328296320411894;17 сентября части ударной группы Шорина, сделав тр
4;24;24;NOT Sholokhov;0.6479172600826801;0.3520827399173198;Две с половиной недели Пантелей Прокофьевич благоп
4;25;25;NOT Sholokhov;0.6502220533742771;0.34977794662572287;Через месяц Григорий выздоровел. Впервые поднялся 
4;26;26;NOT Sholokhov;0.5896044658752133;0.41039553412478674;— Ну, война кончилась! Пихнули нас красные так, чт
4;27;27;NOT Sholokhov;0.7569449754554728;0.24305502454452718;Дни потянулись серые и безрадостные. Оставив Аксин
4;28;28;NOT Sholokhov;0.7643545019101041;0.23564549808989582;За всю дорогу до самой станицы Абинской Григорию з
4;29;29;NOT Sholokhov;0.6500383465399755;0.3499616534600245;Соленый, густой, холодный ветер дул с моря. Запах 
