name;short_text;prob2_0;prob2_1;prob2_2;prob2_3;prob2_4;prob2_5;prob2_6;prob2_7;prob2_8;prob2_9;prob2_10;prob2_11;prob2_12
b1_p1_h11;За хутором Сетраковым в степи рядами вытянулись повозки с брезентовыми будками. Невидимо быстро вырос городок, белокрыший и аккуратный, с прямыми улоч;0.04463497843561596;0.07641242152490171;0.06013064728491139;0.07392725946967399;0.06377135233564958;0.10786548349699626;0.05572036410698114;0.08002780377857524;0.08389195112914637;0.07325495782553348;0.07729556221260049;0.06767010257482046;0.061303158662192825
b1_p1_h12;"Оставалось полторы недели до прихода казаков из лагерей.
Аксинья неистовствовала в поздней горькой своей любви. Несмотря на угрозы отца, Григорий, тая";0.0217037684785847;0.047338061278092626;0.044117630892485216;0.03456206083334578;0.05372560120465568;0.08859423017296063;0.04258410610976901;0.06201740542921719;0.052745645261421226;0.06987503435196057;0.0626223901639922;0.04634914572583201;0.03978218069180837
b1_p1_h13;С того дня, как приезжала баба Томилина, подурнел Степан с лица. Висли на глаза брови, ложбинка глубокая и черствая косо прорезала лоб. Он мало говори;0.02158193038331125;0.04976224976029573;0.03244725152966888;0.046677359594432345;0.04666138309177595;0.07447547002858991;0.03786431298717483;0.04713511291581508;0.05034036600119004;0.039754391964812855;0.04840535039095269;0.03445868375466673;0.036063221347006506
b1_p1_h14;— …Тоскую по нем, родная бабунюшка. На своих глазыньках сохну. Не успеваю юбку ушивать — что ни день, то шире становится… Пройдет мимо база, а у меня ;0.02974083537717348;0.06957823374777282;0.04934701768204292;0.048763954737121244;0.061438317517274556;0.11941350858464898;0.05779157264451218;0.07725749556362382;0.06109138794419658;0.0864573201684001;0.07759365997133537;0.06002363832420663;0.06142223146834081
b1_p1_h15;"— Петру скажи, чтобы запрягал кобылу и своего коня.
Григорий вышел на баз. Петро выкатывал из-под навеса сарая бричку.
— Батя велит запрягать кобылу и";0.00934084963195134;0.013754125061041456;0.014329285356762604;0.018240055580052303;0.018212683351790965;0.026468138108070815;0.010356982271301636;0.022707027465879145;0.023793290790248466;0.019987930905849816;0.015074450078882402;0.01122992551882881;0.010900128584822172
b1_p1_h16;Только после того как узнал от Томилина про Аксинью, понял Степан, вынашивая в душе тоску и ненависть, что, несмотря на плохую жизнь с ней, на ту давн;0.013574798911287083;0.046798333321102274;0.035665137527939504;0.02201869736236303;0.04610008705846823;0.08221427922085149;0.044185051225395705;0.05605456389300911;0.03191799738896893;0.05743578314374684;0.062488812806880005;0.03972313241812948;0.04201339215526161
b1_p1_h17;За житом — не успели еще свозить на гумна — подошла и пшеница. На суглинистых местах, на пригорках желтел и сворачивался в трубку подгорающий лист, пе;0.03160369093109453;0.0486375912670121;0.03771455159627438;0.055500236168549905;0.05129186891700869;0.08209147195244144;0.04707951661351929;0.056997681749513626;0.05833964629023462;0.04151407957666084;0.053182248169325666;0.045897860048795924;0.03804606326534343
b1_p1_h18;Коршуновы слыли первыми богачами в хуторе Татарском. Четырнадцать пар быков, косяк лошадей, матки с Провальских заводов, полтора десятка коров, пропас;0.006593345374837072;0.009850454293031543;0.008878859531312306;0.011599181715106068;0.012187496503529939;0.016367765036870492;0.008200448946011778;0.012604980726782523;0.014442675525536916;0.014687470052059571;0.011770314964611476;0.009059601987880011;0.006518389445258589
b1_p1_h19;В коршуновском курене предсвадебная суета. Невесте наспех дошивали кое-что из белья. Наталья вечера просиживала, вывязывая жениху традиционный шарф из;0.00580367458991416;0.011276975544006715;0.00891947539520557;0.01242785933598771;0.009891058561189502;0.017872678513553023;0.01218410561261689;0.012115693524289466;0.013810038392553216;0.015479738244977606;0.013193602438628802;0.00934519472987589;0.00629654645136226
b1_p1_h20;"Всходит остролистая зеленая пшеница, растет; через полтора месяца грач хоронится в ней с головой, и не видно; сосет из земли соки, выколосится; потом ";0.037098197484637496;0.0650280958508026;0.05400879545621703;0.0591663724678336;0.06346974203422082;0.10932265055002398;0.04748502374671243;0.0747223623747106;0.07117091734031195;0.07197369051075514;0.09002563098034203;0.06886672321023533;0.05686906547721417
b1_p1_h21;"За невестой в поезжанье нарядили четыре пароконные подводы. По-праздничному нарядные люди толпились на мелеховском базу возле бричек.
Дружко — Петро —";0.026997432246763764;0.03686833914299564;0.02314688562177539;0.03107681790680087;0.0378424514912017;0.047343321578150036;0.045902686650762664;0.042100458240695804;0.0399218375012054;0.033660437847294174;0.04936073562374087;0.03121319847783605;0.03334638615026937
b1_p1_h22;"Отдохнувшие у Коршуновых лошади шли, добираясь до мелеховского база, из последних сил. На ременных шлеях, стекая, клубилась пена.
Подвыпившие кучера г";0.03797243897294806;0.07476135977183196;0.04763126901287816;0.05762800406289566;0.0644791784169666;0.08660937151767038;0.07748341127930075;0.07547645532988444;0.06378094271126461;0.0723564541528837;0.07561365189913809;0.0659347663574819;0.04463854045924638
b1_p1_h23;Коршуновы приехали уже после того, как жениха с невестой увезли в церковь. Пантелей Прокофьевич до этого выходил за ворота, взглядывался вдоль улицы, ;0.01054566588412906;0.01488008994485503;0.010262760991555398;0.015478656867710846;0.017457258791600913;0.021574973192317583;0.014398049765338998;0.01617290782209823;0.01701365653700053;0.01979590568789717;0.018993264618164838;0.011907428764609082;0.012992733057929943
b1_p2_h1;"Сергей Платонович Мохов издалека ведет свою родословную.
В годы царствования Петра I шла однажды в Азов по Дону государева баржа с сухарями и огнестре";0.0024984915670005926;0.004521420250645989;0.002821164580922076;0.005073191153392053;0.004845701608897059;0.005968292637362034;0.004017488357798197;0.00604913960288878;0.005459225810028489;0.005744942200024619;0.005023291491923459;0.0036997962291799203;0.0035950758701801815
b1_p2_h2;В конце августа Митька Коршунов случайно встретился возле Дона с дочерью Сергея Платоновича Елизаветой. Он только что приехал из-за Дона и, примыкая к;0.006439750463000234;0.010629293701443327;0.009618482033197612;0.012639763324525703;0.01420589843569825;0.01871924841535206;0.011389152289494877;0.018531753666537174;0.015589597715591949;0.016155227688696223;0.014333923175374913;0.00993032631639898;0.010622358191929472
b1_p2_h3;"Наталья пришлась Мелеховым ко двору. Мирон Григорьевич детей школил; не глядя на свое богатство и на то, что помимо них были работники, заставлял рабо";0.012774128390872181;0.02705407250790028;0.018402302754489043;0.022313927776861475;0.01871868417110356;0.040901783163734155;0.020506086987195603;0.024758824194676756;0.027390198362461562;0.02731013630892044;0.026528842355299273;0.020731606212236305;0.013895955705659928
b1_p2_h4;"В конце октября, в воскресенье, — поехал Федот Бодовсков в станицу.
В кошелке отвез на базар четыре пары кормленых уток, продал; в лавке купил жене си";0.009751751705351629;0.01895361519863303;0.011319547096235574;0.015869832103504;0.018197359402623542;0.0322424679217678;0.016541606685625265;0.021539553051812835;0.02270380351964636;0.021445271178298864;0.021572347648651614;0.01739468865186162;0.014431526700948485
b1_p2_h5;Григорий с женой выехали пахать за три дня до покрова. Пантелей Прокофьевич прихворнул: опираясь на костыль, охая от боли, ломавшей поясницу, вышел пр;0.009784403707422772;0.014076255745516226;0.011757186286435808;0.01614560199846158;0.01738891765001959;0.01694964083891012;0.015433016428482348;0.01873859997750466;0.015819177360184584;0.016408390666718932;0.017739172972600185;0.013959855212427458;0.01338881796873572
b1_p2_h6;С давних пор велось так: если по дороге на Миллерово ехал казак один, без товарищей, то стоило ему при встрече с украинцами (слободы их начинались от ;0.03136554183827045;0.05653184967182788;0.030807487993426495;0.06294415637448855;0.0550391841802111;0.08848341635724032;0.05019900957938521;0.06394504335511371;0.056366345162636874;0.06084697956854859;0.06038026335297748;0.06411562807116869;0.043959896647035444
b1_p2_h7;Зима легла не сразу. После покрова стаял выпавший снег, и табуны снова выгнали на подножный. С неделю тянул южный ветер, теплело, отходила земля, ярко;0.005082351715779909;0.011975970841697995;0.005255137414457269;0.009694408135756108;0.011401611775032027;0.01312716572224971;0.00892059717193853;0.011071558681188897;0.009919381891700588;0.01186222282365405;0.009552563449331385;0.010782257274059447;0.007368268666490413
b1_p2_h8;Пантелей Прокофьевич вернулся со схода и прямо прошел в боковушку, комнату, которую он занимал со старухой. Ильинична эти дни прихварывала. На водянис;0.006935331922497863;0.011113309278030623;0.011063044631482737;0.01113690680212667;0.012545338986535648;0.020251350620992755;0.01094029863559448;0.01514041360927038;0.01478934514826118;0.015342234809880926;0.01432260718906367;0.01137858450790429;0.008293725124358707
b1_p2_h9;"Вечером у косой Лукешки в половине Штокмана собирался разный люд; приходил Христоня, с мельницы Валет в накинутом на плечи замасленном пиджаке; скалоз";0.013704912865033078;0.019619861193144295;0.011371292074090687;0.021150414468281368;0.018589890100622366;0.026288910912411374;0.014955310072265122;0.019490117510432527;0.024216809981935667;0.024175493787892972;0.019755159111288834;0.018620202076458085;0.016286079698146983
b1_p2_h10;На пологом песчаном левобережье, над Доном, лежит станица Вешенская, старейшая из верховых донских станиц, перенесенная с места разоренной при Петре I;0.005719424851708059;0.012462609116242798;0.008131681718582242;0.012600081201499412;0.011886377358154211;0.017720304563782634;0.013191279049119542;0.013154957466242703;0.015109088807123819;0.016255470474383412;0.014453604871717743;0.010213565621918287;0.008583759009368445
b1_p2_h11;Наутро Григорий отправился к Мохову в дом. Сергей Платонович пришел из магазина к чаю. Сидел с Атепиным в столовой, оклеенной дорогими, под дуб, обоям;0.019732577406409903;0.03295721266196132;0.022125095764280567;0.043677245703406614;0.033487531757340074;0.06213501963677987;0.03420095354004228;0.03958204443060673;0.040925391516985266;0.04527288569428135;0.04794289831502475;0.033468027076760616;0.02542596935829418
b1_p2_h12;Аксинья отстряпалась рано, загребла жар, закутала трубу и, перемыв посуду, выглянула в оконце, глядевшее на баз. Степан стоял возле слег, сложенных ко;0.017534374168717594;0.05483917551980012;0.03309921453908188;0.032324297849131205;0.049097020659873813;0.09208900877448176;0.043023391862563015;0.06127902201008128;0.041092674767584346;0.05460682096663975;0.06363931904471679;0.046808203082564705;0.04449800316052328
b1_p2_h13;Беда в одиночку сроду не ходит: утром, по недогляду Гетька, племенной бугай Мирона Григорьевича распорол рогом лучшей кобылице-матке шею. Гетько прибе;0.03251473454635489;0.0673648928427005;0.03935413512885962;0.04909049120674372;0.05044025586450169;0.06675336647869866;0.05004526749441035;0.04945031444983082;0.05914273377266382;0.06228604381798967;0.06778373499479859;0.041794765564957335;0.04217506251628141
b1_p2_h14;Сотник Евгений Листницкий служил в лейб-гвардии Атаманском полку. На офицерских скачках разбился, переломил в предплечье левую руку. После лазарета вз;0.009259581875300288;0.007046070784038166;0.011572389369719497;0.017805620533747072;0.013789603351404379;0.026383980458140905;0.013492838413475062;0.016183788671407674;0.01739937223608348;0.018266336291965272;0.01672567588721474;0.011921770586655047;0.007055023517921826
b1_p2_h15;На четвертой неделе поста сдала зима. На Дону бахромой легли окраинцы, ноздревато припух, поседел подтаявший сверху лед. Вечерами глухо гудела гора, п;0.016856036411182503;0.0338334966461651;0.02352970118067472;0.02855513255313791;0.033343067756707305;0.06078796992110994;0.03393623964071003;0.03743124328982471;0.0393410576360806;0.03852050460130111;0.0377760953046864;0.024458373801787156;0.02249550204037106
b1_p2_h16;"У Штокмана стали собираться реже. Подходила весна. Хуторцы готовились к весенней работе; лишь с мельницы приходили Валет с Давыдкой и машинист Иван Ал";0.010601155420825976;0.026113648298440758;0.012226855689582022;0.018985352635391802;0.01627627801471684;0.024500611814970184;0.01416647796043348;0.02293751136315172;0.01969570149531406;0.022353907594140722;0.021247852556735097;0.0160085843238872;0.013064611022605636
b1_p2_h17;"Григорий вернулся из Миллерова, куда отвозил Евгения, в вербное воскресенье. Оттепель съела снег; дорога испортилась в каких-нибудь два дня.
В Ольхово";0.022289554040591953;0.03790531608131058;0.026200448918789157;0.03702498803582431;0.032605208534343844;0.0680224312207219;0.03841176828667512;0.04115288502966276;0.03855520425959364;0.05402033622440665;0.033714311969688895;0.029471218733203422;0.026547431956578334
b1_p2_h18;У соседки Коршуновых Пелагеи в ночь под субботу на страстной неделе собрались бабы на посиделки. Гаврила Майданников — муж Пелагеи — писал из Лодзи, с;0.007766623143010569;0.014277955300866332;0.01341639751143228;0.013831957415514956;0.013964720101146742;0.027758313235200026;0.01726872006756759;0.020314026450448417;0.01884647898823613;0.021220060152312804;0.02182135433778634;0.01246564955570203;0.012218030692975923
b1_p2_h19;"Степан подошел к Григорию и, ухватившись за стремя, плотно прижался к потному боку жеребца.
— Ну, здорово, Григорий!
— Слава богу.
— Что ж ты думаешь?";0.02174885176390234;0.07097776969030041;0.03872987197882252;0.06056322550872498;0.04657424641045603;0.10586127715508777;0.0436040430742887;0.055942351569025224;0.07870059467171683;0.069620831872409;0.058862050298511034;0.047100321673282174;0.03930987010081436
b1_p2_h20;На шестом месяце, когда скрывать беременность было уже нельзя, Аксинья призналась Григорию. Она скрывала, боясь, что Григорий не поверит в то, что его;0.018853082017515406;0.0412398429644487;0.028217574775840432;0.037768939820676625;0.03777656455263473;0.06887393251670527;0.04044680746496737;0.049370555696203196;0.039022185544820315;0.05096897731168365;0.05092234177631567;0.040188569242605186;0.03536677392280161
b1_p2_h21;"К просторному суходолу наростом прилипло имение Листницкого — Ягодное. Меняясь, дул ветер то с юга, то с севера; плыло в синеватой белизне неба солнце";0.005204761860377302;0.008469268813038383;0.008019753462599345;0.011426013382966563;0.009651279578801164;0.016064668318212204;0.01031418383517884;0.010018537828295312;0.012928401341720441;0.015491308101835865;0.011326037682695776;0.008149712963536553;0.006953883347478329
b1_p2_h22;На шестом месяце, когда скрывать беременность было уже нельзя, Аксинья призналась Григорию. Она скрывала, боясь, что Григорий не поверит в то, что его;0.018853082017515406;0.0412398429644487;0.028217574775840432;0.037768939820676625;0.03777656455263473;0.06887393251670527;0.04044680746496737;0.049370555696203196;0.039022185544820315;0.05096897731168365;0.05092234177631567;0.040188569242605186;0.03536677392280161
b1_p2_h23;"К просторному суходолу наростом прилипло имение Листницкого — Ягодное. Меняясь, дул ветер то с юга, то с севера; плыло в синеватой белизне неба солнце";0.005204761860377302;0.008469268813038383;0.008019753462599345;0.011426013382966563;0.009651279578801164;0.016064668318212204;0.01031418383517884;0.010018537828295312;0.012928401341720441;0.015491308101835865;0.011326037682695776;0.008149712963536553;0.006953883347478329
b1_p3_h1;В марте 1914 года в ростепельный веселый день пришла Наталья к свекру. Пантелей Прокофьевич заплетал пушистым сизым хворостом разломанный бугаем плете;0.0011733620493209437;0.00220646296984899;0.0016398081192676953;0.0023883046008060416;0.002717965260569518;0.003970732758128618;0.0022986839627026604;0.0028612516241110666;0.0029683779228297964;0.0036830443863298252;0.0028289622354231462;0.0023199382661782007;0.0022201103650026626
b1_p3_h2;Где-то позади, в сером слизистом тумане осталась длинная дорога от Маньково-Калитвенской слободы до местечка Радзивиллово. Пытался Григорий вспомнить ;0.011368533067306454;0.01803791766622196;0.014458626068949095;0.021943069362557837;0.019247465121148156;0.02689464148001897;0.019901573515321916;0.02306408529140307;0.023291861451816036;0.02616044395836223;0.0208427691006861;0.02086999769513347;0.014526792233612825
b1_p3_h3;Над степью — желтый солнечный зной. Желтой пылью дымятся нескошенные вызревшие заливы пшеницы. К частям косилки не притронуться рукой. Вверх не поднят;0.046289641094561;0.08477700480712674;0.056474344222693804;0.06441215800740858;0.06831073094832496;0.10253323007787488;0.08191081592049716;0.09125702682062069;0.07032919760276267;0.07522134333283406;0.08273994586892403;0.0602387344912604;0.04563443263611871
b1_p3_h4;На площади серая густела толпа. В рядах — лошади, казачья справа, мундиры с разными номерами погонов. На голову выше армейцев-казаков, как гуси голлан;0.013255615184388237;0.027771714954537657;0.018613206363692267;0.03174831342457729;0.024610427572559136;0.03474939622554092;0.025280763595667586;0.030048818389095646;0.029027477514039498;0.02957966337521992;0.03643477130246575;0.02176296653600901;0.020064308273975904
b1_p3_h5;В последних числах июня полк выступил на маневры. По распоряжению штаба дивизии полк походным порядком прошел до города Ровно. В окрестностях его разв;0.022095323188432842;0.04488166877111495;0.02496745074169514;0.04459254603321874;0.027738902109110137;0.048151525842277935;0.04399008708867568;0.037315052735163834;0.03895810267771417;0.05564153940081923;0.038358487494119936;0.040039491022234495;0.02840880225421032
b1_p3_h6;Казаки-второочередники с хутора Татарского и окрестных хуторов на второй день после выступления из дому ночевали на хуторе Ея. Казаки с нижнего конца ;0.02696891984031974;0.03534105028274066;0.0331375938028644;0.037293707502918036;0.05128595756238385;0.07304107888117316;0.031151919829868077;0.045936364781773216;0.05239989398412424;0.050749294642921404;0.05092712528926127;0.030317248347859663;0.03249670204014634
b1_p3_h7;Обычно из верховских станиц Донецкого округа — Еланской, Вешенской, Мигулинской и Казанской — брали казаков в 11-й — 12-й армейские казачьи полки и в ;0.006152845500049968;0.014208966050810318;0.006041795124272348;0.012118893586758456;0.01157622633037411;0.016112266209343234;0.01046827522336139;0.011871055665507493;0.012361891733372345;0.014274620253663424;0.009784913463568043;0.010993093084739277;0.01035806721506337
b1_p3_h8;В местечке Торжок полк разбили по сотням. Шестая сотня, на основании приказа штаба дивизии, была послана в распоряжение Третьего армейского пехотного ;0.004902288798551905;0.009712824945023768;0.004825508292997901;0.01016577579049777;0.009455431246570924;0.01174728865748817;0.009999756866905286;0.008823422377290255;0.010225258654308393;0.01635101687684619;0.01181022582872392;0.00684465907215902;0.008039432137998782
b1_p3_h9;Из этого после сделали подвиг. Крючков, любимец командира сотни, по его реляции получил Георгия. Товарищи его остались в тени. Героя отослали в штаб д;0.1268822161614991;0.19062280013324734;0.12074545811375974;0.15744061381947005;0.16314272131568863;0.21823789004366687;0.1489755366150069;0.1882275216993231;0.1819008913362732;0.16840023789761144;0.17848432310892323;0.16872614153633653;0.14535166220097404
b1_p3_h10;Фронт еще не улегся многоверстной неподатливой гадюкой. На границе вспыхивали кавалерийские стычки и бои. В первые дни после объявления войны германск;0.013011158112400915;0.024571169106029415;0.014448418701490424;0.023286393442163433;0.017233992657634464;0.03512730515708167;0.018836795611651018;0.02296345908696068;0.026913199297096853;0.030007304462885392;0.02462190169900781;0.024156241289098393;0.018732979583052416
b1_p3_h11;Небольшая в сафьяновом, цвета под дуб, переплете записная книжка. Углы потерты и заломлены: долго носил хозяин в кармане. Листки исписаны узловатым ко;0.0007660135370937181;0.0018324106632913767;0.000988995665471617;0.0019723051369382114;0.001740970833771975;0.0021426740095393327;0.0017129206375024837;0.002222336487843486;0.002301133103720633;0.0027017556424283585;0.0020027509950431796;0.0017176580681230208;0.0018425318442358168
b1_p3_h12;11-я кавалерийская дивизия после занятия Лешнюва с боем прошла через Станиславчик, Радзивиллов, Броды и 15 августа развернулась возле города Каменка-С;0.007277871196805913;0.022175869418426752;0.007492184158904463;0.02225072435681568;0.01933065852773966;0.02778513630603535;0.0212207797584078;0.014872629412787622;0.026688011001217427;0.020814624845340992;0.015969199547770846;0.02104444461915634;0.011914994028784879
b1_p3_h13;Операция по захвату города началась рано утром. Пехотные части, имея на флангах и в резерве кавалерию, должны были повести наступление от леса с рассв;0.0830120447420514;0.1618941057277345;0.07786249966687754;0.13815452666592554;0.0926223107719998;0.13817588132562686;0.12083729277415205;0.13291641227189221;0.1068787320710691;0.1501919481386219;0.10688747576206896;0.105535481653896;0.08824466999532937
b1_p3_h14;В первых числах августа сотник Евгений Листницкий решил перевестись из лейб-гвардии Атаманского полка в какой-либо казачий армейский полк. Он подал ра;0.009406323889639972;0.016571800697372324;0.007112515511111364;0.011590963228528449;0.02014021079257452;0.0160020863709935;0.018722783993562246;0.021602829493711485;0.025976919029317133;0.023837252580784143;0.021418302006911343;0.014693057542962908;0.014351640872573242
b1_p3_h15;"Дивизия получила задание форсировать реку Стырь и около Ловишчей выйти противнику в тыл.
Листницкий за несколько дней сжился с офицерским составом пол";0.015164272334454356;0.0324351551996384;0.00848730245287854;0.016589676512772746;0.027337431300931952;0.018409367567541333;0.025527295725150893;0.03284532597002751;0.03441442333372482;0.03397147876607528;0.03201723388017856;0.027443506370160294;0.02410498772288898
b1_p3_h16;"Вместе со второй очередью ушла и третья. Станицы, хутора на Дону обезлюдели, будто на покос, на страду вышла вся Донщина.
На границах горькая разгорал";0.01745795375843098;0.022115546082772903;0.019544421817065668;0.027269101622714634;0.02789927604103292;0.04072230474730913;0.018945658574518055;0.03050802380483155;0.030443095660159947;0.029035812484906467;0.027233639063858357;0.01967217972052578;0.017264852878571622
b1_p3_h17;Мелеховы на двенадцатый день после известия о смерти Григория получили от Петра два письма сразу. Дуняшка еще на почте прочитала их и — то неслась к д;0.007431063769833081;0.014234524228619911;0.00940375105880897;0.014957973032882939;0.015432783454517329;0.020386764191469547;0.011508830271416404;0.021262860117972893;0.018510023703824284;0.018826491591604516;0.016224156269889132;0.01167421320253247;0.011110883502327296
b1_p3_h18;Выметываясь из русла, разбивается жизнь на множество рукавов. Трудно предопределить, по какому устремит она свой вероломный и лукавый ход. Там, где ны;0.02137216669050974;0.035679058430218874;0.02999385595284372;0.031637430726857825;0.04542104803883598;0.0732023159132655;0.034127205150479;0.04456723264215464;0.04710112341143336;0.04814126069737894;0.04719400850892153;0.04096261372677328;0.030437668140924197
b1_p3_h19;Война и из Ягодного повыдергала людей. Ушли Вениамин и Тихон, после них стало еще глуше, тише, скучнее. Вместо Вениамина прислуживала старому генералу;0.0114640488943623;0.03508535941238209;0.03438367570625523;0.021814921156627184;0.03806815926017865;0.08337400965615384;0.04439118573413772;0.05742419459186485;0.03550992756181526;0.06642014511164875;0.05555589992509852;0.04014489828081289;0.04327924612581276
b1_p3_h20;Ярко, до слепящей боли, вспомнилась Григорию та ночь. Он очнулся перед рассветом, повел руками, натыкаясь на колючее жнивье, и застонал от садной боли;0.015671360298501223;0.02914943682777137;0.01769214478886276;0.026578876456395895;0.029239050614961497;0.03889586108399757;0.02716534501052984;0.029573589667597527;0.03179870609183817;0.03645673441920266;0.028219148797250435;0.025808028885127374;0.02080559133450686
b1_p3_h21;Вагон мягко покачивает, перестук колес убаюкивающе сонлив, от фонаря до половины лавки желтая вязь света. Так хорошо вытянуться во весь рост и лежать ;0.015502747386783403;0.03209654554099797;0.0213121573520683;0.03351795608319332;0.024484294617016854;0.047318756475377956;0.030985097746658714;0.027392926267070166;0.03849357271289238;0.036310385718989084;0.036715927196614484;0.025937665574803436;0.01903978818157962
b1_p3_h22;На Юго-Западном фронте в районе Шевеля командование армии решило грандиозной кавалерийской атакой прорвать фронт противника и кинуть в тыл ему большой;0.006482085312149861;0.010483206295912356;0.009893909588476524;0.007459203174243266;0.010911554312672577;0.01570296654732035;0.010828371433208679;0.012732578856129119;0.01175397646651877;0.023254599765772092;0.014226201508469804;0.012404899305219588;0.012002984522463652
b1_p3_h23;"К глазной лечебнице доктора Снегирева примыкал маленький садик.
Таких неуютных стриженых садов много по окраинным переулкам Москвы, в них не отдыхает ";0.015756160661684764;0.020210748732415698;0.01701913898701418;0.01932977338390275;0.013788999454021927;0.031176771110394932;0.01755763192996273;0.021975073009414193;0.028235477366908266;0.023600114841840603;0.02372117806545256;0.016218704611375277;0.01903816613063696
b1_p3_h24;В ночь на 4 ноября Григорий Мелехов пришел в Нижне-Яблоновский, первый от станции казачий хутор Вешенского юрта. До имения Ягодного оставалось несколь;0.00976765550393553;0.01551088608697799;0.014073819668660332;0.021190299572802433;0.017401136631577226;0.02882821268502559;0.01880173845278844;0.01828060287815031;0.022424150158733176;0.022663255912899437;0.025108228499876435;0.014987609126740707;0.013713391246100125
b2_p1_h1;Тысяча девятьсот шестнадцатый год. Октябрь. Ночь. Дождь и ветер. Полесье. Окопы над болотом, поросшим ольхой. Впереди проволочные заграждения. В окопа;0.004425762448857761;0.0088922706564572;0.0035386717444135917;0.006178870924545356;0.008209345724982671;0.0070663699312855655;0.006762554809920116;0.00830045289378909;0.00991942601787059;0.012639096034705196;0.008797113979700791;0.00869028868512245;0.007220670513442254
